# ==========================================
# IOTSYN.COM - IoT Synthetic Data Engine
# ==========================================
# GENERATOR VERSION: 3.2.0
# UNIQUE ID: iotsyn_69e3f867994002.32179617
# DOMAIN: Smart_Home
# CONFIGURATION: Climate: cold; Setpoint: 20.5C
# ROWS: 1000
# INTERVAL SECONDS: 1800
# SEED: 3889654259
# LICENSE: CC0 1.0 Universal
# STATISTICAL MODEL: Temperature: Multi-harmonic Fourier (A₁=2.5°C, A₂=0.75°C) + AR(1) noise (φ=0.85, σ=0.3°C) Humidity: Cholesky-correlated with temperature (ρ=-0.65, μ=55%, σ=10%) CO2: Mass-balance ODE dC/dt=(n·G-Q·(C-C_out))/V, Euler discretized Light: Dual-source model (sin²(solar) + occupancy-driven artificial) Occupancy: Time-dependent Markov chain with hourly transition matrices HVAC: Three-state deadband thermostat (OFF/HEATING/COOLING, ±1.5°C hysteresis)
# GENERATION DATE: 2026-04-18 21:32:23
# LICENSE: CC0 1.0 Universal (Public Domain)
# CITATION: IoTSyn Dataset Generator (2026). Available: https://iotsyn.com
# ==========================================
#
Timestamp,Room,Temp_C,Humidity_Pct,CO2_ppm,Light_Lux,Occupancy,HVAC_Status
"2026-04-26 03:32:23",Living_Room,18.97,43.3,565,12,0,HEATING
"2026-04-26 04:02:23",Kitchen,20.88,45.8,449,12,0,OFF
"2026-04-26 04:32:23",Bathroom,18.26,59.1,453,34,0,HEATING
"2026-04-26 05:02:23",Living_Room,19.32,39.9,491,51,0,HEATING
"2026-04-26 05:32:23",Kitchen,21.38,49.6,717,124,2,OFF
"2026-04-26 06:02:23",Bathroom,19.12,68.7,1048,45,3,OFF
"2026-04-26 06:32:23",Living_Room,19.16,40.7,463,158,0,OFF
"2026-04-26 07:02:23",Kitchen,20.94,48.2,455,192,0,OFF
"2026-04-26 07:32:23",Bathroom,19.64,59.3,454,167,0,OFF
"2026-04-26 08:02:23",Living_Room,19.04,43,441,251,0,OFF
"2026-04-26 08:32:23",Kitchen,20.8,47.9,425,419,0,OFF
"2026-04-26 09:02:23",Bathroom,20.2,64,829,306,2,OFF
"2026-04-26 09:32:23",Living_Room,19.02,47.5,562,333,1,OFF
"2026-04-26 10:02:23",Kitchen,20.8,51,566,328,1,OFF
"2026-04-26 10:32:23",Bathroom,20.69,55.4,444,285,0,OFF
"2026-04-26 11:02:23",Living_Room,18.89,43.2,485,274,0,HEATING
"2026-04-26 11:32:23",Kitchen,21.12,45.5,435,261,0,OFF
"2026-04-26 12:02:23",Bathroom,20.86,57.8,632,217,1,OFF
"2026-04-26 12:32:23",Living_Room,19.02,41.2,465,137,0,OFF
"2026-04-26 13:02:23",Kitchen,21.16,46.6,421,161,0,OFF
"2026-04-26 13:32:23",Bathroom,21.2,55.3,434,70,0,OFF
"2026-04-26 14:02:23",Living_Room,19.21,42.1,446,102,0,OFF
"2026-04-26 14:32:23",Kitchen,21.36,50.6,711,38,2,OFF
"2026-04-26 15:02:23",Bathroom,21.59,57.3,631,58,1,OFF
"2026-04-26 15:32:23",Living_Room,19.32,43.2,554,134,1,OFF
"2026-04-26 16:02:23",Kitchen,21.72,50.2,748,32,2,OFF
"2026-04-26 16:32:23",Bathroom,21.61,59.1,857,0,2,OFF
"2026-04-26 17:02:23",Living_Room,19.78,47.2,894,0,3,OFF
"2026-04-26 17:32:23",Kitchen,21.86,46.2,604,165,1,OFF
"2026-04-26 18:02:23",Bathroom,21.32,55.8,658,128,1,OFF
"2026-04-26 18:32:23",Living_Room,19.93,42,663,3,0,OFF
"2026-04-26 19:02:23",Kitchen,21.54,48,585,171,1,OFF
"2026-04-26 19:32:23",Bathroom,20.22,64.2,856,4,2,OFF
"2026-04-26 20:02:23",Living_Room,19.62,48.9,795,9,2,OFF
"2026-04-26 20:32:23",Kitchen,20.33,56.9,733,0,2,OFF
"2026-04-26 21:02:23",Bathroom,18.97,71.4,853,0,2,HEATING
"2026-04-26 21:32:23",Living_Room,19.84,48.8,749,156,1,HEATING
"2026-04-26 22:02:23",Kitchen,21.33,51.7,612,175,1,OFF
"2026-04-26 22:32:23",Bathroom,17.97,68,657,111,1,HEATING
"2026-04-26 23:02:23",Living_Room,20.36,47.6,856,1,2,HEATING
"2026-04-26 23:32:23",Kitchen,21.82,50.6,727,18,2,OFF
"2026-04-27 00:02:23",Bathroom,17.19,76,851,12,2,HEATING
"2026-04-27 00:32:23",Living_Room,20.39,49.3,907,1,2,HEATING
"2026-04-27 01:02:23",Kitchen,21.84,51.1,748,6,2,OFF
"2026-04-27 01:32:23",Bathroom,16.92,71.4,667,130,1,HEATING
"2026-04-27 02:02:23",Living_Room,20.11,47.3,813,161,1,HEATING
"2026-04-27 02:32:23",Kitchen,21.79,50.4,748,0,2,OFF
"2026-04-27 03:02:23",Bathroom,17.49,67.7,647,117,1,HEATING
"2026-04-27 03:32:23",Living_Room,20.64,44.8,755,80,1,OFF
"2026-04-27 04:02:23",Kitchen,21.02,49.5,601,97,1,OFF
"2026-04-27 04:32:23",Bathroom,18.51,70.1,848,6,2,HEATING
"2026-04-27 05:02:23",Living_Room,20.79,49.3,994,36,3,OFF
"2026-04-27 05:32:23",Kitchen,21.2,51.1,582,84,1,OFF
"2026-04-27 06:02:23",Bathroom,19.74,66.5,868,77,2,OFF
"2026-04-27 06:32:23",Living_Room,21.04,43.7,722,170,0,OFF
"2026-04-27 07:02:23",Kitchen,21.37,45.8,445,182,0,OFF
"2026-04-27 07:32:23",Bathroom,20.63,55.7,441,236,0,OFF
"2026-04-27 08:02:23",Living_Room,21.28,39.4,580,264,0,OFF
"2026-04-27 08:32:23",Kitchen,21.71,46.1,420,327,0,OFF
"2026-04-27 09:02:23",Bathroom,20.93,55.1,420,247,0,OFF
"2026-04-27 09:32:23",Living_Room,20.94,39.4,514,403,0,OFF
"2026-04-27 10:02:23",Kitchen,21.6,46.3,420,372,0,OFF
"2026-04-27 10:32:23",Bathroom,21.09,55,425,264,0,OFF
"2026-04-27 11:02:23",Living_Room,20.86,38.9,474,271,0,OFF
"2026-04-27 11:32:23",Kitchen,21.81,52.2,859,284,3,OFF
"2026-04-27 12:02:23",Bathroom,21.38,57.7,624,174,1,OFF
"2026-04-27 12:32:23",Living_Room,20.66,40.4,448,161,0,OFF
"2026-04-27 13:02:23",Kitchen,21.68,48.1,480,162,0,OFF
"2026-04-27 13:32:23",Bathroom,21.59,55.1,437,77,0,OFF
"2026-04-27 14:02:23",Living_Room,20.72,40.2,430,117,0,OFF
"2026-04-27 14:32:23",Kitchen,22.04,49.6,718,12,2,COOLING
"2026-04-27 15:02:23",Bathroom,21.33,58,631,54,1,COOLING
"2026-04-27 15:32:23",Living_Room,20.58,44.3,697,5,2,COOLING
"2026-04-27 16:02:23",Kitchen,22,47.7,603,188,1,COOLING
"2026-04-27 16:32:23",Bathroom,21.42,58.4,643,113,1,COOLING
"2026-04-27 17:02:23",Living_Room,20.71,45.3,828,2,2,COOLING
"2026-04-27 17:32:23",Kitchen,22.27,48,589,182,1,COOLING
"2026-04-27 18:02:23",Bathroom,21.84,60.7,846,0,2,COOLING
"2026-04-27 18:32:23",Living_Room,21.03,43.9,760,150,1,COOLING
"2026-04-27 19:02:23",Kitchen,22.48,48.6,731,0,2,COOLING
"2026-04-27 19:32:23",Bathroom,22.1,57.5,658,112,1,COOLING
"2026-04-27 20:02:23",Living_Room,21.39,41,596,10,0,COOLING
"2026-04-27 20:32:23",Kitchen,22.41,48.3,745,14,2,COOLING
"2026-04-27 21:02:23",Bathroom,22.08,59.3,851,12,2,COOLING
"2026-04-27 21:32:23",Living_Room,21.8,39,518,0,0,COOLING
"2026-04-27 22:02:23",Kitchen,22.66,44.6,452,0,0,COOLING
"2026-04-27 22:32:23",Bathroom,21.81,54.5,445,0,0,COOLING
"2026-04-27 23:02:23",Living_Room,21.38,38.7,484,0,0,COOLING
"2026-04-27 23:32:23",Kitchen,22.32,44.6,423,15,0,COOLING
"2026-04-28 00:02:23",Bathroom,21.29,55.8,415,0,0,COOLING
"2026-04-28 00:32:23",Living_Room,20.95,39.9,447,7,0,COOLING
"2026-04-28 01:02:23",Kitchen,21.73,45.8,417,0,0,COOLING
"2026-04-28 01:32:23",Bathroom,21.34,54,420,18,0,COOLING
"2026-04-28 02:02:23",Living_Room,20.64,44.8,701,0,2,COOLING
"2026-04-28 02:32:23",Kitchen,21.7,48,567,174,1,COOLING
"2026-04-28 03:02:23",Bathroom,21.45,61.9,831,27,2,COOLING
"2026-04-28 03:32:23",Living_Room,20.65,47.3,833,0,2,COOLING
"2026-04-28 04:02:23",Kitchen,21.68,47.9,588,112,1,COOLING
"2026-04-28 04:32:23",Bathroom,21.73,64.4,1078,21,3,COOLING
"2026-04-28 05:02:23",Living_Room,21.13,43.9,644,25,0,COOLING
"2026-04-28 05:32:23",Kitchen,22.09,51.1,730,79,2,COOLING
"2026-04-28 06:02:23",Bathroom,21.56,57.2,465,53,0,COOLING
"2026-04-28 06:32:23",Living_Room,21.04,43.7,537,137,0,COOLING
"2026-04-28 07:02:23",Kitchen,22.11,46.6,455,178,0,COOLING
"2026-04-28 07:32:23",Bathroom,21.88,53.3,422,192,0,COOLING
"2026-04-28 08:02:23",Living_Room,21.42,41.2,488,289,0,COOLING
"2026-04-28 08:32:23",Kitchen,22.44,46,421,394,0,COOLING
"2026-04-28 09:02:23",Bathroom,22,54.7,429,239,0,COOLING
"2026-04-28 09:32:23",Living_Room,21.4,41.8,451,387,0,COOLING
"2026-04-28 10:02:23",Kitchen,22.35,49.2,569,389,1,COOLING
"2026-04-28 10:32:23",Bathroom,21.77,56.4,417,264,0,COOLING
"2026-04-28 11:02:23",Living_Room,21.19,42.2,439,324,0,COOLING
"2026-04-28 11:32:23",Kitchen,22.35,46.5,430,256,0,COOLING
"2026-04-28 12:02:23",Bathroom,21.69,55,419,215,0,COOLING
"2026-04-28 12:32:23",Living_Room,21.24,41.6,423,135,0,COOLING
"2026-04-28 13:02:23",Kitchen,22.22,46.5,424,232,0,COOLING
"2026-04-28 13:32:23",Bathroom,21.4,56.4,425,57,0,COOLING
"2026-04-28 14:02:23",Living_Room,20.97,42.1,424,77,0,COOLING
"2026-04-28 14:32:23",Kitchen,21.89,46.7,418,21,0,COOLING
"2026-04-28 15:02:23",Bathroom,21.22,62,827,18,2,COOLING
"2026-04-28 15:32:23",Living_Room,20.93,44.8,690,13,2,COOLING
"2026-04-28 16:02:23",Kitchen,21.93,49.8,722,0,2,COOLING
"2026-04-28 16:32:23",Bathroom,21.74,60,855,1,2,COOLING
"2026-04-28 17:02:23",Living_Room,21.26,42.3,691,148,1,COOLING
"2026-04-28 17:32:23",Kitchen,22.39,48.9,754,0,2,COOLING
"2026-04-28 18:02:23",Bathroom,22.14,56.6,659,110,1,COOLING
"2026-04-28 18:32:23",Living_Room,21.79,42.7,827,0,2,COOLING
"2026-04-28 19:02:23",Kitchen,22.9,50.2,899,0,3,COOLING
"2026-04-28 19:32:23",Bathroom,22.42,55.6,639,125,1,COOLING
"2026-04-28 20:02:23",Living_Room,21.9,39.2,633,11,0,COOLING
"2026-04-28 20:32:23",Kitchen,22.73,47.8,775,0,2,COOLING
"2026-04-28 21:02:23",Bathroom,21.9,56.1,641,126,1,COOLING
"2026-04-28 21:32:23",Living_Room,21.4,43,925,0,3,COOLING
"2026-04-28 22:02:23",Kitchen,22.28,47.7,603,168,1,COOLING
"2026-04-28 22:32:23",Bathroom,21.67,57.7,642,128,1,COOLING
"2026-04-28 23:02:23",Living_Room,21.67,44,948,13,2,COOLING
"2026-04-28 23:32:23",Kitchen,22.54,46.2,597,185,1,COOLING
"2026-04-29 00:02:23",Bathroom,21.98,55.7,647,122,1,COOLING
"2026-04-29 00:32:23",Living_Room,21.59,42.1,830,148,1,COOLING
"2026-04-29 01:02:23",Kitchen,22.44,47.7,741,0,2,COOLING
"2026-04-29 01:32:23",Bathroom,22.18,56.3,638,123,1,COOLING
"2026-04-29 02:02:23",Living_Room,21.8,40.6,636,11,0,COOLING
"2026-04-29 02:32:23",Kitchen,22.7,45.4,453,13,0,COOLING
"2026-04-29 03:02:23",Bathroom,22.2,53.8,431,17,0,COOLING
"2026-04-29 03:32:23",Living_Room,22,43.7,791,3,2,COOLING
"2026-04-29 04:02:23",Kitchen,22.86,47.8,579,85,1,COOLING
"2026-04-29 04:32:23",Bathroom,22.32,60.1,845,15,2,COOLING
"2026-04-29 05:02:23",Living_Room,22.25,41.5,620,33,0,COOLING
"2026-04-29 05:32:23",Kitchen,23.18,50.3,882,123,3,COOLING
"2026-04-29 06:02:23",Bathroom,22.56,52.6,453,73,0,COOLING
"2026-04-29 06:32:23",Living_Room,22.4,38.9,517,134,0,COOLING
"2026-04-29 07:02:23",Kitchen,22.99,44.5,482,167,0,COOLING
"2026-04-29 07:32:23",Bathroom,22.04,53.8,421,183,0,COOLING
"2026-04-29 08:02:23",Living_Room,21.9,38.6,468,229,0,COOLING
"2026-04-29 08:32:23",Kitchen,22.68,43.8,429,380,0,COOLING
"2026-04-29 09:02:23",Bathroom,21.79,54,428,273,0,COOLING
"2026-04-29 09:32:23",Living_Room,21.76,38.2,447,385,0,COOLING
"2026-04-29 10:02:23",Kitchen,22.56,45.8,424,421,0,COOLING
"2026-04-29 10:32:23",Bathroom,21.79,55.4,419,200,0,COOLING
"2026-04-29 11:02:23",Living_Room,21.85,38.7,437,238,0,COOLING
"2026-04-29 11:32:23",Kitchen,22.58,44.9,420,326,0,COOLING
"2026-04-29 12:02:23",Bathroom,21.63,55.5,420,182,0,COOLING
"2026-04-29 12:32:23",Living_Room,21.4,38.3,426,138,0,COOLING
"2026-04-29 13:02:23",Kitchen,22.36,46.4,559,178,1,COOLING
"2026-04-29 13:32:23",Bathroom,21.81,56.4,620,94,1,COOLING
"2026-04-29 14:02:23",Living_Room,21.6,37.6,422,70,0,COOLING
"2026-04-29 14:32:23",Kitchen,22.67,48.8,730,17,2,COOLING
"2026-04-29 15:02:23",Bathroom,21.89,59.7,855,16,2,COOLING
"2026-04-29 15:32:23",Living_Room,21.53,41.7,680,4,2,COOLING
"2026-04-29 16:02:23",Kitchen,22.69,45.9,602,169,1,COOLING
"2026-04-29 16:32:23",Bathroom,21.98,59.3,866,0,2,COOLING
"2026-04-29 17:02:23",Living_Room,21.36,44.9,815,20,2,COOLING
"2026-04-29 17:32:23",Kitchen,22.14,45.7,444,0,0,COOLING
"2026-04-29 18:02:23",Bathroom,21.21,64.9,1061,0,3,COOLING
"2026-04-29 18:32:23",Living_Room,20.56,45.8,751,164,1,COOLING
"2026-04-29 19:02:23",Kitchen,21.6,49.8,564,171,1,COOLING
"2026-04-29 19:32:23",Bathroom,20.96,59.8,669,139,1,COOLING
"2026-04-29 20:02:23",Living_Room,20.04,46.9,731,153,1,OFF
"2026-04-29 20:32:23",Kitchen,20.12,55.2,731,1,2,OFF
"2026-04-29 21:02:23",Bathroom,18.93,64.2,648,118,1,HEATING
"2026-04-29 21:32:23",Living_Room,19.94,47.5,851,4,2,HEATING
"2026-04-29 22:02:23",Kitchen,20.56,51.2,594,186,1,OFF
"2026-04-29 22:32:23",Bathroom,17.27,73.6,848,0,2,HEATING
"2026-04-29 23:02:23",Living_Room,19.74,52.2,1047,0,3,HEATING
"2026-04-29 23:32:23",Kitchen,21.05,53.4,731,10,2,OFF
"2026-04-30 00:02:23",Bathroom,16.67,81.3,1064,7,3,HEATING
"2026-04-30 00:32:23",Living_Room,19.88,51,877,149,1,HEATING
"2026-04-30 01:02:23",Kitchen,21.57,50.6,604,176,1,OFF
"2026-04-30 01:32:23",Bathroom,17.32,71,671,104,1,HEATING
"2026-04-30 02:02:23",Living_Room,20.52,48.8,925,0,2,OFF
"2026-04-30 02:32:23",Kitchen,20.6,53.1,736,0,2,OFF
"2026-04-30 03:02:23",Bathroom,17.92,72.1,851,11,2,HEATING
"2026-04-30 03:32:23",Living_Room,21,50.2,1086,3,3,OFF
"2026-04-30 04:02:23",Kitchen,20.36,54.6,765,8,2,OFF
"2026-04-30 04:32:23",Bathroom,19.19,61.4,453,33,0,OFF
"2026-04-30 05:02:23",Living_Room,20.55,49.3,904,82,1,OFF
"2026-04-30 05:32:23",Kitchen,20.47,51.8,607,100,1,OFF
"2026-04-30 06:02:23",Bathroom,19.79,62,634,73,1,OFF
"2026-04-30 06:32:23",Living_Room,20.31,44.1,666,156,0,OFF
"2026-04-30 07:02:23",Kitchen,20.58,48.1,450,164,0,OFF
"2026-04-30 07:32:23",Bathroom,20.27,55.6,443,187,0,OFF
"2026-04-30 08:02:23",Living_Room,20.28,44.6,807,289,2,OFF
"2026-04-30 08:32:23",Kitchen,21.1,45.5,423,314,0,OFF
"2026-04-30 09:02:23",Bathroom,21.03,54.9,416,284,0,OFF
"2026-04-30 09:32:23",Living_Room,20.5,41.9,622,400,0,OFF
"2026-04-30 10:02:23",Kitchen,21.78,44.7,428,291,0,OFF
"2026-04-30 10:32:23",Bathroom,21.49,57,630,289,1,OFF
"2026-04-30 11:02:23",Living_Room,20.33,45.8,794,256,2,OFF
"2026-04-30 11:32:23",Kitchen,21.56,51.4,719,253,2,OFF
"2026-04-30 12:02:23",Bathroom,21.2,56,441,154,0,OFF
"2026-04-30 12:32:23",Living_Room,20.14,49,888,199,2,OFF
"2026-04-30 13:02:23",Kitchen,21.64,49.1,602,163,1,OFF
"2026-04-30 13:32:23",Bathroom,21.3,56.2,412,57,0,OFF
"2026-04-30 14:02:23",Living_Room,20.18,46,668,107,0,OFF
"2026-04-30 14:32:23",Kitchen,22.13,48.3,583,92,1,COOLING
"2026-04-30 15:02:23",Bathroom,21.48,60.5,832,22,2,COOLING
"2026-04-30 15:32:23",Living_Room,20.49,48.1,813,0,2,OFF
"2026-04-30 16:02:23",Kitchen,22.52,46.1,594,186,1,COOLING
"2026-04-30 16:32:23",Bathroom,21.67,59.9,852,0,2,COOLING
"2026-04-30 17:02:23",Living_Room,20.73,45.7,759,148,1,COOLING
"2026-04-30 17:32:23",Kitchen,22.38,51.3,881,4,3,COOLING
"2026-04-30 18:02:23",Bathroom,21.58,61.1,867,0,2,COOLING
"2026-04-30 18:32:23",Living_Room,20.85,48.9,1000,0,3,COOLING
"2026-04-30 19:02:23",Kitchen,22.55,48.2,775,11,2,COOLING
"2026-04-30 19:32:23",Bathroom,21.69,56.6,660,126,1,COOLING
"2026-04-30 20:02:23",Living_Room,20.96,45.2,856,124,1,COOLING
"2026-04-30 20:32:23",Kitchen,22.6,43.7,470,0,0,COOLING
"2026-04-30 21:02:23",Bathroom,21.93,53.4,434,0,0,COOLING
"2026-04-30 21:32:23",Living_Room,21.12,41.5,646,7,0,COOLING
"2026-04-30 22:02:23",Kitchen,22.62,43.5,418,13,0,COOLING
"2026-04-30 22:32:23",Bathroom,21.94,53,425,2,0,COOLING
"2026-04-30 23:02:23",Living_Room,21.39,39.2,537,0,0,COOLING
"2026-04-30 23:32:23",Kitchen,22.6,44.9,410,0,0,COOLING
"2026-05-01 00:02:23",Bathroom,21.9,53.7,421,15,0,COOLING
"2026-05-01 00:32:23",Living_Room,21.42,38.6,481,25,0,COOLING
"2026-05-01 01:02:23",Kitchen,22.49,44.2,416,0,0,COOLING
"2026-05-01 01:32:23",Bathroom,21.64,54.2,422,19,0,COOLING
"2026-05-01 02:02:23",Living_Room,21.3,38.8,452,0,0,COOLING
"2026-05-01 02:32:23",Kitchen,22.66,45.4,419,0,0,COOLING
"2026-05-01 03:02:23",Bathroom,22.03,55,415,2,0,COOLING
"2026-05-01 03:32:23",Living_Room,21.38,46,829,5,3,COOLING
"2026-05-01 04:02:23",Kitchen,22.61,50.2,717,2,2,COOLING
"2026-05-01 04:32:23",Bathroom,21.61,58.9,626,75,1,COOLING
"2026-05-01 05:02:23",Living_Room,21.02,46.6,761,101,1,COOLING
"2026-05-01 05:32:23",Kitchen,21.93,51.3,749,101,2,COOLING
"2026-05-01 06:02:23",Bathroom,21.24,62.8,844,46,2,COOLING
"2026-05-01 06:32:23",Living_Room,20.92,44,595,156,0,COOLING
"2026-05-01 07:02:23",Kitchen,22.21,46.6,459,151,0,COOLING
"2026-05-01 07:32:23",Bathroom,21.81,55.4,443,199,0,COOLING
"2026-05-01 08:02:23",Living_Room,21.01,41.8,513,211,0,COOLING
"2026-05-01 08:32:23",Kitchen,22.53,44.4,427,360,0,COOLING
"2026-05-01 09:02:23",Bathroom,22.01,53.8,422,266,0,COOLING
"2026-05-01 09:32:23",Living_Room,21.36,39.7,475,343,0,COOLING
"2026-05-01 10:02:23",Kitchen,22.64,44.3,418,397,0,COOLING
"2026-05-01 10:32:23",Bathroom,22.09,53.1,421,248,0,COOLING
"2026-05-01 11:02:23",Living_Room,21.56,38.3,461,328,0,COOLING
"2026-05-01 11:32:23",Kitchen,22.8,43.4,416,285,0,COOLING
"2026-05-01 12:02:23",Bathroom,22.05,53.3,426,236,0,COOLING
"2026-05-01 12:32:23",Living_Room,21.38,38.6,438,187,0,COOLING
"2026-05-01 13:02:23",Kitchen,22.68,43.9,420,194,0,COOLING
"2026-05-01 13:32:23",Bathroom,21.9,53.1,416,74,0,COOLING
"2026-05-01 14:02:23",Living_Room,21.49,36.6,426,73,0,COOLING
"2026-05-01 14:32:23",Kitchen,22.69,45,569,97,1,COOLING
"2026-05-01 15:02:23",Bathroom,21.9,54.8,639,71,1,COOLING
"2026-05-01 15:32:23",Living_Room,21.78,37,550,148,1,COOLING
"2026-05-01 16:02:23",Kitchen,22.62,47.9,728,0,2,COOLING
"2026-05-01 16:32:23",Bathroom,21.73,53.5,432,7,0,COOLING
"2026-05-01 17:02:23",Living_Room,21.22,38.5,614,143,1,COOLING
"2026-05-01 17:32:23",Kitchen,21.81,47.6,605,179,1,COOLING
"2026-05-01 18:02:23",Bathroom,21.11,57.7,635,123,1,COOLING
"2026-05-01 18:32:23",Living_Room,21.01,40.2,655,143,1,COOLING
"2026-05-01 19:02:23",Kitchen,22.01,49.8,731,3,2,COOLING
"2026-05-01 19:32:23",Bathroom,21.26,62.2,848,3,2,COOLING
"2026-05-01 20:02:23",Living_Room,20.68,47.2,935,0,3,COOLING
"2026-05-01 20:32:23",Kitchen,21.72,50.3,600,191,1,COOLING
"2026-05-01 21:02:23",Bathroom,21.3,62.4,869,0,2,COOLING
"2026-05-01 21:32:23",Living_Room,20.47,46.8,820,149,1,OFF
"2026-05-01 22:02:23",Kitchen,20.09,53.8,592,195,1,OFF
"2026-05-01 22:32:23",Bathroom,18.23,72.5,872,12,2,HEATING
"2026-05-01 23:02:23",Living_Room,20.34,49.6,896,0,2,HEATING
"2026-05-01 23:32:23",Kitchen,20.63,55.2,725,3,2,OFF
"2026-05-02 00:02:23",Bathroom,17.07,76.7,864,0,2,HEATING
"2026-05-02 00:32:23",Living_Room,20.25,51.2,944,0,2,HEATING
"2026-05-02 01:02:23",Kitchen,20.67,55.2,751,11,2,OFF
"2026-05-02 01:32:23",Bathroom,16.73,78.3,864,0,2,HEATING
"2026-05-02 02:02:23",Living_Room,20.01,49.9,829,143,1,HEATING
"2026-05-02 02:32:23",Kitchen,20.92,52.2,607,177,1,OFF
"2026-05-02 03:02:23",Bathroom,17.12,74.2,865,5,2,HEATING
"2026-05-02 03:32:23",Living_Room,20.05,48.3,764,80,1,HEATING
"2026-05-02 04:02:23",Kitchen,21.36,49.9,592,93,1,OFF
"2026-05-02 04:32:23",Bathroom,18.36,63.9,456,24,0,HEATING
"2026-05-02 05:02:23",Living_Room,20.17,44.6,595,13,0,HEATING
"2026-05-02 05:32:23",Kitchen,21.63,50.6,719,129,2,OFF
"2026-05-02 06:02:23",Bathroom,19.26,59.1,426,86,0,OFF
"2026-05-02 06:32:23",Living_Room,19.85,42.9,514,184,0,OFF
"2026-05-02 07:02:23",Kitchen,21.02,48.3,451,231,0,OFF
"2026-05-02 07:32:23",Bathroom,19.98,58.3,427,193,0,OFF
"2026-05-02 08:02:23",Living_Room,19.57,42.7,467,210,0,OFF
"2026-05-02 08:32:23",Kitchen,21.25,47.5,432,377,0,OFF
"2026-05-02 09:02:23",Bathroom,20.46,56.9,424,239,0,OFF
"2026-05-02 09:32:23",Living_Room,19.36,43.6,437,280,0,OFF
"2026-05-02 10:02:23",Kitchen,20.91,49.1,424,454,0,OFF
"2026-05-02 10:32:23",Bathroom,20.4,61.4,624,210,1,OFF
"2026-05-02 11:02:23",Living_Room,18.95,48.2,564,367,1,HEATING
"2026-05-02 11:32:23",Kitchen,20.79,54.6,719,316,2,OFF
"2026-05-02 12:02:23",Bathroom,20.5,58.1,432,193,0,OFF
"2026-05-02 12:32:23",Living_Room,18.51,49.2,498,172,0,HEATING
"2026-05-02 13:02:23",Kitchen,20.49,50.8,449,183,0,HEATING
"2026-05-02 13:32:23",Bathroom,20.83,57.2,420,76,0,OFF
"2026-05-02 14:02:23",Living_Room,19,46,466,93,0,OFF
"2026-05-02 14:32:23",Kitchen,21.2,52,719,25,2,OFF
"2026-05-02 15:02:23",Bathroom,21.54,54.6,424,18,0,OFF
"2026-05-02 15:32:23",Living_Room,19.47,43.2,442,1,0,OFF
"2026-05-02 16:02:23",Kitchen,21.76,51.3,750,8,2,OFF
"2026-05-02 16:32:23",Bathroom,21.58,59.4,625,128,1,OFF
"2026-05-02 17:02:23",Living_Room,19.72,47.9,697,3,2,OFF
